duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
1,0,0,0,0,0,80,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5590554147,44.8409228352,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,300,0,0,0,0,28,0,0,1,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,1,1,4,-0.5670860088,44.8336576951,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1,0,0,0,0,0,45,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.5731333657,44.8305344122,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,200,5,0,45,10,46,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,2,-0.5616555172,44.8335029132,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,2,-0.5783462438,44.8194045686,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,400,0,0,0,0,450,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,5,4,16,-0.5599502057,44.8413688407,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,850,50,0,30,0,99,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,3,2,5,-0.5947183654,44.8456856965,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,300,0,0,20,5,35,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,1,3,-0.6067222098,44.8382754851,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,59,39,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,-0.5724429162,44.840646504,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,1500,30,20,0,15,100,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,2,1,1,5,-0.5728762523,44.8415975212,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,600,30,0,20,15,70,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,3,2,1,4,-0.5807031879,44.8429947146,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,12,38,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,2,-0.585635049,44.8300260884,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,300,0,12,0,0,55,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.557488805,44.8296188341,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,100,0,0,0,0,30,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,1,2,-0.5643885772,44.8625771493,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,500,15,15,30,10,60,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,2,1,4,-0.57310325,44.8666739704,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,18,0,0,0,75,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1,1,4,-0.5794105976,44.8331859378,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,500,30,0,0,0,68,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,3,-0.5777336397,44.8380951968,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,8,40,10,58,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1,2,-0.5807166314,44.8421253125,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,35,0,40,14,60,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5802373331,44.8331219062,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,20,0,40,11,100,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,1,1,4,-0.5732271629,44.8396856583,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,150,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,2,-0.5739847546,44.8502376101,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,3,1,1,2,-0.5544585302,44.877477001,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,8,18,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5875820656,44.8338863378,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2,150,8,10,0,14,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,0,0,0,2,1,1,3,-0.5765264046,44.8251820657,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1000,55,0,59,33,390,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,3,3,8,-0.5703007078,44.8389651268,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,500,0,0,0,0,130,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,5,5,2,6,-0.5884994424,44.8576544418,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,5,0,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,1,0,1,1,2,-0.5653518897,44.8140596528,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
3,500,30,0,40,13,58,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,2,-0.5801149717,44.841921198,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,45,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5709143256,44.824021579,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,60,0,31,12,70,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,5,-0.5758184547,44.8394967788,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,35,10,0,0,45,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5601825026,44.8279606091,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,0,0,25,15,45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,1,1,4,-0.5666932133,44.832350973,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,37,14,50,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5766823239,44.8417219506,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,5,0,0,0,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,2,-0.5712701272,44.8284660656,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
3,500,30,0,0,0,80,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5755417062,44.8369840471,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,25,75,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,4,2,1,5,-0.5780451038,44.8268215234,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,30,10,45,15,65,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,2,1,5,-0.5691082679,44.8400266238,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,95,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,2,1,4,-0.5714731842,44.8672888434,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,4,0,0,0,42,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,1,1,-0.6076425841,44.8382859328,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,600,80,0,0,0,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,5,1,1,6,-0.5896392258,44.8428811889,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
2,0,0,10,0,10,40,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,2,-0.5707775457,44.8393451297,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,-0.5986093034,44.8280155775,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
3,900,75,15,0,0,118,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1,1,1,0,0,3,2,6,-0.5655769564,44.8254539424,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
3,0,0,0,0,0,202,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,2,2,2,4,-0.57964802,44.8512165109,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,100,10,10,20,20,25,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,1,1,1,0,1,1,2,-0.5708320547,44.8250866185,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
3,500,0,0,15,10,69,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,2,-0.5591514473,44.8587886834,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,70,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,3,-0.5712450834,44.8536865241,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,-0.5824515759,44.8330182584,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,100,8,5,35,25,48,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5748571747,44.8649573013,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,25,0,0,15,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,2,2,1,4,-0.5840907747,44.8404290121,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1000,0,20,0,10,100,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,2,1,6,-0.5493238514,44.86883643,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
3,200,40,0,30,10,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.5627665166,44.8345942008,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,50,20,80,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,0,1,0,1,1,1,4,-0.5770658891,44.8542079424,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
3,1000,50,0,60,26,80,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,0,3,2,7,-0.5957099049,44.829685649,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,150,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,-0.5864044017,44.8613719798,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,30,0,0,0,65,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.6039936589,44.8397598627,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,150,0,0,47,20,88,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5846749573,44.8547553665,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,28,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,2,-0.5704360881,44.8282994542,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,49,21,35,1,0,1,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,5,2,-0.5746426014,44.8401365467,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,150,0,0,30,15,39,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,0,1,2,-0.5642334159,44.856806333,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,70,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,2,2,6,-0.57728907,44.840446414,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,0,0,0,0,100,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,1,1,1,2,-0.541654524,44.8781204903,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,200,20,0,0,20,50,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,4,-0.578020995,44.8439932282,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,5,10,0,0,39,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,3,-0.5739062384,44.8504990937,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,0,0,0,15,76,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,2,1,1,4,-0.5769169782,44.8421788978,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,300,40,20,0,11,90,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,0,3,3,1,6,-0.5946765603,44.8244797481,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,800,50,0,15,10,150,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,0,0,1,0,2,2,2,6,-0.5795235515,44.8368253245,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,20,5,35,15,55,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,2,1,1,3,-0.5651827128,44.8354024415,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,30,15,40,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,0,1,2,-0.5703808015,44.8376343193,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,500,0,5,49,16,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,1,4,-0.5697819472,44.8258345236,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,30,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,2,-0.5842891463,44.831929782,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1,500,0,0,0,0,50,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,2,1,1,4,-0.5733557909,44.8306566127,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,5,0,0,0,26,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,1,-0.5630137899,44.8322895743,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,200,10,20,0,0,65,0,1,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,3,-0.5764513132,44.8406426926,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,0,10,8,26,14,49,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,4,-0.578329074,44.8244577395,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,10,5,36,17,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,1,1,1,0,1,1,2,-0.5891284903,44.8543045149,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,20,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,1,-0.586974574,44.8565638415,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
1,0,0,0,0,0,27,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,-0.6172865406,44.8494613686,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
7,500,60,0,0,0,169,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,1,1,1,0,1,1,1,1,0,0,4,2,5,-0.5989056199,44.8385156607,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,100,5,0,35,15,40,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,-0.5697972552,44.8501156215,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,84,10,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5728684867,44.8351659886,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,0,0,0,180,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,1,1,0,2,2,2,4,-0.5738588052,44.8390369784,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,15,36,14,29,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5539864464,44.8245637664,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
4,800,90,0,0,0,220,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,6,5,10,-0.5822303399,44.8304315669,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,360,18,15,35,18,45,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,3,-0.5768135328,44.8335410793,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,10,0,20,10,42,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5776036659,44.8403788142,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,6,5,0,0,50,1,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,2,-0.5924630944,44.8396635958,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
1,100,5,10,30,14,26,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,3,-0.5772308625,44.8594690067,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,0,0,0,0,0,37,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,2,-0.5947370208,44.8233961514,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
