duree_minimale_sejour,caution,frais_menage,surcout_voyageur_supp,reduction_mois,reduction_semaine,prix_nuitee,porte_chambre_verrou,extincteur,fiche_securite,kit_secours,monoxyde_carbone_detect,detecteur_fumee,espace_travail_ordi,seche_cheveux,fer_repasser,cintres,entree_24_24,salle_sport,jacuzzi,piscine,portier,interphone,cheminee_interieur,ascenseur,accessibilite,logement_fumeur,adapte_evenements,pourenfants_famille,animaux_acceptes,petit_dejeuner,television_cable,wifi,parking_sur_place,seche_linge,machine_laver,climatisation,chauffage,produits_base,television,internet,cuisine,animal_sur_place,nblits,nbchambres,nombresdb,capacite_accueil,longitude,latitude,conditions_annulation_flexibles,conditions_annulation_moderees,conditions_annulation_strictes,type_lit_canape,type_lit_canape_convertible,type_lit_multiples,type_lit_vrai_lit,type_propriete_appart_en_residence,type_propriete_appartement,type_propriete_autre,type_propriete_bed_and_breakfast,type_propriete_bungalow_cabane_dortoir_eco,type_propriete_inconnu,type_propriete_loft,type_propriete_maison,type_propriete_maison_de_ville,type_logement_chambre_partagee,type_logement_chambre_privee,type_logement_logement_entier
1,200,0,0,29,19,60,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,0,1,1,1,2,-0.5810477851,44.8361036328,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,2,-0.5779511821,44.8352953918,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
3,600,0,0,7,0,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,3,1,4,-0.5772990472,44.844485844,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,100,5,15,30,20,14,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,3,1,1,3,-0.568118703,44.8360854129,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1,0,15,0,0,20,39,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,2,-0.5663332419,44.8349663076,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,20,10,170,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,2,2,1,4,-0.5751127593,44.8365432657,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,1,4,-0.5885824967,44.8328942579,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,200,40,10,0,10,100,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,1,0,3,3,2,6,-0.5812009313,44.8361672968,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,35,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5533343661,44.8673927925,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,0,10,15,0,0,100,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,1,1,0,0,2,2,6,-0.5726177065,44.8394778002,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,15,10,80,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,1,1,1,0,1,0,0,1,1,3,-0.5695541611,44.838659002,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,40,0,0,9,110,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,0,1,1,1,4,3,2,6,-0.5667958009,44.8227106541,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,500,30,0,43,10,45,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.5609708661,44.8273258701,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,150,0,10,36,12,74,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,1,1,0,0,2,1,5,-0.5649694331,44.8315192803,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,20,0,0,0,20,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,1,0,1,2,-0.5715495745,44.8248196107,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,34,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,1,2,-0.6186749608,44.8507534569,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,200,0,0,30,15,75,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,4,-0.5721364882,44.8519450195,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,10,0,49,21,38,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,3,-0.567527653,44.829773815,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,200,0,0,0,0,55,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,1,2,-0.5686485621,44.8344723154,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
3,2000,80,0,0,5,220,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,0,4,3,7,-0.5947565385,44.8445007555,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
2,200,0,15,16,10,55,0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,4,-0.5744019408,44.833646244,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5,500,20,0,0,5,60,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,2,1,4,-0.5603295808,44.8231875496,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,400,0,0,0,15,35,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,2,-0.5505015368,44.8405617447,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,30,10,20,10,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,4,-0.5594633915,44.8270515741,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,20,0,0,0,70,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,4,-0.5776146747,44.836559738,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
1,1000,0,10,30,10,85,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,0,4,-0.5701439684,44.8374716909,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,400,10,5,50,14,70,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,2,1,4,-0.5641784324,44.8223358579,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,200,15,10,0,10,29,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,3,-0.5872879616,44.8486002748,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
5,600,40,0,0,10,90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2,4,-0.6321088509,44.8624696063,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,300,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,2,4,-0.5774043335,44.8521463126,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
1,0,0,0,0,0,34,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,2,-0.5819039108,44.8326652586,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
2,500,30,10,40,20,91,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,2,1,6,-0.5630757885,44.8186646032,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,350,40,0,0,0,75,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,1,1,1,0,2,1,1,4,-0.5735087569,44.8401357708,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,700,0,0,0,0,125,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,4,-0.5669423401,44.8362083213,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,15,15,0,0,39,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4,-0.5809330338,44.846901463,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
4,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,5,-0.5632570361,44.8333790705,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,500,15,0,0,0,76,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.567260606,44.8372182274,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,250,10,0,0,12,47,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2,1,3,-0.6020619135,44.8358370885,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,400,50,0,45,20,110,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,1,1,1,0,1,0,0,2,1,5,-0.5636964014,44.8553501284,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,10,0,25,15,45,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5686749556,44.8367942378,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,50,20,55,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,4,-0.5705835318,44.8371701813,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,0,0,0,0,115,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,0,0,1,0,2,2,1,4,-0.5702349214,44.8381691525,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1000,50,8,35,20,100,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,3,1,4,-0.5622727945,44.857258699,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,10,0,0,40,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,2,1,1,4,-0.5705230792,44.8301367951,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,400,110,10,35,25,90,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,2,2,4,-0.5699375744,44.8345335244,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,25,0,50,18,96,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,1,2,-0.5824040985,44.8354217492,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,300,50,0,0,0,150,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,2,2,6,-0.5759469568,44.8391435849,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,35,20,59,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,1,0,2,1,1,4,-0.5835252765,44.8475783333,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,200,0,0,0,25,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,2,0,1,3,-0.5845967495,44.8393428846,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,500,30,0,42,22,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,2,-0.5749572213,44.8371921136,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,200,30,0,0,0,81,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,0,1,1,2,-0.5714261031,44.8382500822,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5,0,0,0,50,0,70,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,2,1,4,-0.5896953469,44.8509734316,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,35,0,0,10,50,0,0,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5786173205,44.8435976635,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,150,9,0,35,5,25,0,1,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,2,-0.612416819,44.8604683103,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
3,0,0,0,30,20,46,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5755906545,44.8408928957,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,10,5,35,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,-0.5699431388,44.8346134619,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,0,28,12,64,0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,1,4,-0.5744067182,44.8313339469,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,50,10,31,14,115,0,1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,2,2,4,-0.5694450609,44.8364792894,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,300,15,0,28,0,30,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,2,-0.5747243411,44.8341663564,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,500,25,10,30,15,60,0,1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,2,1,4,-0.5664859951,44.855874987,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,300,0,10,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,4,-0.5805032407,44.8408193439,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,80,0,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,1,1,4,-0.5560004249,44.8592987596,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,5,25,0,32,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5565627555,44.8445653487,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,20,0,40,9,56,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,1,1,2,-0.568856732,44.8383233809,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
2,0,20,0,28,13,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,0,1,1,2,-0.5670900803,44.8365460154,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,40,20,80,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,1,4,-0.5699356889,44.8400804721,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,-0.5691504414,44.8297548707,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,20,0,0,0,101,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,4,2,2,4,-0.5603837147,44.8643834078,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,55,15,80,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,0,2,1,3,-0.5702105059,44.8284017958,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,700,10,0,0,0,54,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,0,0,1,1,2,-0.5768807266,44.8431059544,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1,500,30,0,0,15,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,2,1,6,-0.572742305,44.8408756434,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
2,250,10,0,10,5,65,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,-0.5700497923,44.8384388627,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,42,5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,2,-0.5788308178,44.8346749057,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,2,2,2,5,-0.5766545359,44.8465889065,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,500,30,0,34,14,63,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,1,1,0,2,1,1,4,-0.586589506,44.8424002453,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,50,20,0,15,50,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,1,1,1,1,1,0,1,1,1,4,-0.5667157942,44.8216776448,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5,1000,40,0,45,24,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,4,-0.5799144386,44.8388536909,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,400,15,0,0,0,67,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,-0.5707752642,44.831229132,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,350,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,2,-0.5614062898,44.8229450677,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
4,350,30,0,40,15,50,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,1,1,1,2,-0.5505119274,44.8186984077,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,100,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,1,1,4,-0.5697068142,44.8332727659,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
3,1000,0,0,36,13,150,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,2,5,-0.579252652,44.8428446961,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,40,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,2,-0.6205006725,44.8396311266,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
1,0,0,0,0,0,85,0,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,1,0,1,1,0,0,2,1,4,-0.5749741558,44.8401765826,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,40,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,1,1,2,-0.5896279686,44.8302264849,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
4,0,10,0,61,0,46,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,2,-0.572944867,44.8416239417,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,100,5,0,25,15,23,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,1,1,1,-0.5700515296,44.8522127113,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
3,400,30,0,45,15,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,2,-0.5752873167,44.8363045041,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
2,300,60,0,31,13,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,4,-0.5802054101,44.8325237396,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,500,25,0,40,20,220,0,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,1,1,0,4,3,1,8,-0.5692590996,44.826875577,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,0,1,1,1,2,-0.5722931744,44.8333189921,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
